"","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction"
"731","170 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,17,170,1468800,2015-06-19 11:39:00,"arrival",2015-06-19 01:38:28,-16.0311084945997,"departure",2015-06-20 09:08:47,17.8141832788785,1,35.9879298704287,2015-06-20 01:22:26,1,91.1061886114255
"782","171 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,18,171,1555200,2015-06-20 11:39:00,NA,2015-06-20 01:38:46,-81.87508,"departure",2015-06-21 09:08:58,23.2609865546227,1,35.9879298704287,2015-06-21 00:16:53,0,91.1061886114255
"832","172 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,19,172,1641600,2015-06-21 11:39:00,"arrival",2015-06-21 01:39:01,-13.7472627003988,"departure",2015-06-22 09:09:11,19.8031837701797,1,35.9879298704287,2015-06-22 01:25:17,1,91.1061886114255
"883","173 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,20,173,1728000,2015-06-22 11:39:00,"arrival",2015-06-22 01:39:15,-24.0803613225619,"departure",2015-06-23 09:09:27,52.0245215376218,1,35.9879298704287,2015-06-23 01:15:10,1,91.1061886114255
"933","174 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,21,174,1814400,2015-06-23 11:39:00,"arrival",2015-06-23 01:39:26,-20.6074535369873,"departure",2015-06-24 09:09:45,16.2754541635513,1,35.9879298704287,2015-06-24 01:18:49,1,91.1061886114255
"981","175 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,22,175,1900800,2015-06-24 11:39:00,"arrival",2015-06-24 01:39:34,-16.7282439947128,"departure",2015-06-25 09:10:05,20.9898094296455,1,35.9879298704287,2015-06-25 01:22:51,1,91.1061886114255
"1030","176 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,23,176,1987200,2015-06-25 11:39:00,"arrival final",2015-06-25 01:39:41,-10.8758139014244,"departure",2015-06-26 09:10:27,9.60145414670308,1,35.9879298704287,2015-06-26 01:28:48,1,91.1061886114255
"1076","177 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,24,177,2073600,2015-06-26 11:39:00,"arrival",2015-06-26 01:39:44,-23.5999544858932,"departure",2015-06-27 09:11:35,36.3009769757589,1,35.9879298704287,2015-06-27 01:16:08,1,91.1061886114255
"1120","178 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,25,178,2160000,2015-06-27 11:39:00,NA,2015-06-27 01:39:46,-81.87508,NA,NA,NA,0,35.9879298704287,2015-06-28 00:17:53,0,91.1061886114255
"1160","179 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,26,179,2246400,2015-06-28 11:39:00,"arrival",2015-06-28 01:39:45,4.3726708928744,"departure",2015-06-29 09:11:47,20.0426857352257,1,35.9879298704287,2015-06-29 01:44:07,1,91.1061886114255
"1200","180 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,27,180,2332800,2015-06-29 11:39:00,"arrival",2015-06-29 01:39:41,-40.6303614139557,"departure",2015-06-30 09:11:57,28.0316872874896,1,35.9879298704287,2015-06-30 00:59:04,0,91.1061886114255
"1243","181 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,28,181,2419200,2015-06-30 11:39:00,"arrival final",2015-06-30 01:39:36,-74.1095601240794,"departure",2015-07-01 09:12:10,52.6849620461464,1,35.9879298704287,2015-07-01 00:25:29,0,91.1061886114255
"1283","182 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,29,182,2505600,2015-07-01 11:39:00,"arrival",2015-07-01 01:39:27,-34.9315965374311,"departure",2015-07-02 09:12:45,20.2583407560984,1,35.9879298704287,2015-07-02 01:04:31,1,91.1061886114255
"1320","183 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,30,183,2592000,2015-07-02 11:39:00,"arrival",2015-07-02 01:39:17,-50.6131829539935,"departure",2015-07-03 09:14:01,50.3427908778191,1,35.9879298704287,2015-07-03 00:48:40,0,91.1061886114255
"1355","184 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,31,184,2678400,2015-07-03 11:39:00,"arrival",2015-07-03 01:39:03,-40.3418590744336,"departure",2015-07-04 09:14:18,34.3066649397214,1,35.9879298704287,2015-07-04 00:58:43,0,91.1061886114255
"1392","185 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,32,185,2764800,2015-07-04 11:39:00,"arrival",2015-07-04 01:38:48,-32.6887213190397,"departure",2015-07-05 09:14:58,120.807499066989,1,35.9879298704287,2015-07-05 01:06:06,1,91.1061886114255
"1423","186 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,33,186,2851200,2015-07-05 11:39:00,"arrival",2015-07-05 01:38:30,-38.8547992308935,"departure",2015-07-06 09:15:40,32.012805835406,1,35.9879298704287,2015-07-06 00:59:38,0,91.1061886114255
"1448","187 122","Bolin",243050892,"BANS",1,"M",1,97,13.6,7,39,"MF",2,6,2015,"Bolin",0,"TAG#122",122,"yes","yes","double checked",2,7,"lake","yes",5,7,2015-06-02 11:39:00,2015-07-06 03:59:00,153,187,42.62406185,-80.72698737,122,34,187,2937600,2015-07-06 11:39:00,NA,2015-07-06 01:38:09,-81.87508,NA,NA,NA,0,35.9879298704287,2015-07-07 00:16:17,0,91.1061886114255
"9","154 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,0,154,0,2015-06-03 05:00:00,NA,2015-06-03 01:29:14,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-04 00:07:21,0,93.5797558161347
"26","155 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,1,155,86400,2015-06-04 05:00:00,NA,2015-06-04 01:30:03,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-05 00:08:11,0,93.5797558161347
"50","156 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,2,156,172800,2015-06-05 05:00:00,"arrival",2015-06-05 01:30:51,-15.7486231207848,"departure",2015-06-06 09:10:17,24.4283472537994,1,40.1202124594547,2015-06-06 01:15:06,1,93.5797558161347
"90","157 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,3,157,259200,2015-06-06 05:00:00,"arrival",2015-06-06 01:31:37,2.14463930527369,"departure",2015-06-07 09:09:55,16.3425769170125,1,40.1202124594547,2015-06-07 01:33:46,1,93.5797558161347
"130","158 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,4,158,345600,2015-06-07 05:00:00,NA,2015-06-07 01:32:22,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-08 00:10:29,0,93.5797558161347
"170","159 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,5,159,432000,2015-06-08 05:00:00,"arrival",2015-06-08 01:33:05,-45.3796371618907,"departure",2015-06-09 09:10:02,64.5935481071472,1,40.1202124594547,2015-06-09 00:47:42,0,93.5797558161347
"217","160 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,6,160,518400,2015-06-09 05:00:00,NA,2015-06-09 01:33:46,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-10 00:11:53,0,93.5797558161347
"263","161 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,7,161,604800,2015-06-10 05:00:00,NA,2015-06-10 01:34:25,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-11 00:12:32,0,93.5797558161347
"312","162 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,8,162,691200,2015-06-11 05:00:00,NA,2015-06-11 01:35:02,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-12 00:13:09,0,93.5797558161347
"361","163 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,9,163,777600,2015-06-12 05:00:00,NA,2015-06-12 01:35:37,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-13 00:13:44,0,93.5797558161347
"414","164 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,10,164,864000,2015-06-13 05:00:00,NA,2015-06-13 01:36:10,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-14 00:14:17,0,93.5797558161347
"467","165 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,11,165,950400,2015-06-14 05:00:00,NA,2015-06-14 01:36:41,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-15 00:14:48,0,93.5797558161347
"520","166 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,12,166,1036800,2015-06-15 05:00:00,NA,2015-06-15 01:37:10,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-16 00:15:17,0,93.5797558161347
"573","167 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,13,167,1123200,2015-06-16 05:00:00,NA,2015-06-16 01:37:37,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-17 00:15:44,0,93.5797558161347
"626","168 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,14,168,1209600,2015-06-17 05:00:00,NA,2015-06-17 01:38:01,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-18 00:16:09,0,93.5797558161347
"679","169 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,15,169,1296000,2015-06-18 05:00:00,NA,2015-06-18 01:38:24,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-19 00:16:31,0,93.5797558161347
"732","170 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,16,170,1382400,2015-06-19 05:00:00,NA,2015-06-19 01:38:44,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-20 00:16:52,0,93.5797558161347
"783","171 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,17,171,1468800,2015-06-20 05:00:00,NA,2015-06-20 01:39:02,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-21 00:17:10,0,93.5797558161347
"833","172 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,18,172,1555200,2015-06-21 05:00:00,NA,2015-06-21 01:39:18,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-22 00:17:25,0,93.5797558161347
"884","173 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,19,173,1641600,2015-06-22 05:00:00,NA,2015-06-22 01:39:31,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-23 00:17:39,0,93.5797558161347
"934","174 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,20,174,1728000,2015-06-23 05:00:00,NA,2015-06-23 01:39:42,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-24 00:17:49,0,93.5797558161347
"982","175 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,21,175,1814400,2015-06-24 05:00:00,NA,2015-06-24 01:39:51,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-25 00:17:58,0,93.5797558161347
"1031","176 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,22,176,1900800,2015-06-25 05:00:00,NA,2015-06-25 01:39:57,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-26 00:18:04,0,93.5797558161347
"1077","177 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,23,177,1987200,2015-06-26 05:00:00,NA,2015-06-26 01:40:01,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-27 00:18:08,0,93.5797558161347
"1121","178 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,24,178,2073600,2015-06-27 05:00:00,NA,2015-06-27 01:40:02,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-28 00:18:10,0,93.5797558161347
"1161","179 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,25,179,2160000,2015-06-28 05:00:00,NA,2015-06-28 01:40:01,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-29 00:18:09,0,93.5797558161347
"1201","180 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,26,180,2246400,2015-06-29 05:00:00,NA,2015-06-29 01:39:58,-81.87508,NA,NA,NA,0,40.1202124594547,2015-06-30 00:18:05,0,93.5797558161347
"1244","181 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,27,181,2332800,2015-06-30 05:00:00,NA,2015-06-30 01:39:52,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-01 00:17:59,0,93.5797558161347
"1284","182 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,28,182,2419200,2015-07-01 05:00:00,NA,2015-07-01 01:39:43,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-02 00:17:51,0,93.5797558161347
"1321","183 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,29,183,2505600,2015-07-02 05:00:00,NA,2015-07-02 01:39:33,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-03 00:17:40,0,93.5797558161347
"1356","184 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,30,184,2592000,2015-07-03 05:00:00,NA,2015-07-03 01:39:20,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-04 00:17:27,0,93.5797558161347
"1393","185 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,31,185,2678400,2015-07-04 05:00:00,NA,2015-07-04 01:39:04,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-05 00:17:11,0,93.5797558161347
"1424","186 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,32,186,2764800,2015-07-05 05:00:00,NA,2015-07-05 01:38:46,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-06 00:16:53,0,93.5797558161347
"1449","187 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,33,187,2851200,2015-07-06 05:00:00,NA,2015-07-06 01:38:26,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-07 00:16:33,0,93.5797558161347
"1471","188 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,34,188,2937600,2015-07-07 05:00:00,NA,2015-07-07 01:38:03,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-08 00:16:10,0,93.5797558161347
"1491","189 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,35,189,3024000,2015-07-08 05:00:00,NA,2015-07-08 01:37:37,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-09 00:15:45,0,93.5797558161347
"1506","190 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,36,190,3110400,2015-07-09 05:00:00,NA,2015-07-09 01:37:10,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-10 00:15:17,0,93.5797558161347
"1518","191 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,37,191,3196800,2015-07-10 05:00:00,NA,2015-07-10 01:36:40,-81.87508,NA,NA,NA,0,40.1202124594547,2015-07-11 00:14:47,0,93.5797558161347
"1528","192 123","Allensen",243050923,"BANS",1,"F",3,102,15.2,1,0,"MF",3,6,2015,"Allensen",0,"hatchlings tracker 123",123,"yes","yes","double checked",9,7,"lake","yes",14,7,2015-06-03 05:00:00,2015-07-15 03:59:00,154,196,42.64018157,-80.77668368,123,38,192,3283200,2015-07-11 05:00:00,"arrival",2015-07-11 01:36:08,-32.9370793143908,"departure",2015-07-12 09:20:23,28.2041253765424,1,40.1202124594547,2015-07-12 01:03:11,1,93.5797558161347
