"","X","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction","air_temp","precip","precip_rate","cloud_cover","temp","uwind"
"481",993,"175 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,21,175,1814400,"2015-06-24 14:30:00","arrival final","2015-06-24 01:40:26",-1.2949106613795,NA,NA,NA,1,50.5064573030704,"2015-06-25 01:39:08",1,95.4089858209647,293.731926775395,21.6879445634076,-2.3283064e-10,29.8259839415761,20.7319267753951,3.15201834954465
"482",1042,"176 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,22,176,1900800,"2015-06-25 14:30:00","arrival final","2015-06-25 01:40:32",56.1908527652423,"departure","2015-06-26 09:10:27",3.43478748003642,1,50.5064573030704,"2015-06-26 02:36:44",2,95.4089858209647,290.801964562773,29.9031942722657,6.51041529246353e-06,42.2831230939421,17.8019645627733,-2.22401688808228
"483",1088,"177 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,23,177,1987200,"2015-06-26 14:30:00",NA,"2015-06-26 01:40:36",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-06-27 00:18:44",0,95.4089858209647,294.364251708346,18.6591458478576,5.12947326931072e-06,91.3240196839815,21.3642517083458,-5.01280180638516
"484",1130,"178 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,24,178,2073600,"2015-06-27 14:30:00",NA,"2015-06-27 01:40:37",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-06-28 00:18:45",0,95.4089858209647,288.989632310148,33.7738851243569,0.000454324324565698,93.5430200119841,15.9896323101477,-7.75109901788699
"485",1171,"179 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,25,179,2160000,"2015-06-28 14:30:00",NA,"2015-06-28 01:40:36",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-06-29 00:18:44",0,95.4089858209647,289.815432269672,24.5791630590558,-2.3283064e-10,74.9693869808434,16.8154322696718,3.35254332016649
"486",1211,"180 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,26,180,2246400,"2015-06-29 14:30:00",NA,"2015-06-29 01:40:33",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-06-30 00:18:40",0,95.4089858209647,293.286315675701,23.2016448580811,7.92413671163527e-08,25.4936604825201,20.2863156757007,-1.05310824180261
"487",1254,"181 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,27,181,2332800,"2015-06-30 14:30:00",NA,"2015-06-30 01:40:27",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-01 00:18:35",0,95.4089858209647,291.918306535635,31.0132825087067,0.000166121373029481,80.5018071992235,18.9183065356351,1.79706058058181
"488",1293,"182 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,28,182,2419200,"2015-07-01 14:30:00",NA,"2015-07-01 01:40:19",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-02 00:18:26",0,95.4089858209647,290.315023882894,18.3799742267301,-2.3283064e-10,19.6910498002856,17.315023882894,2.5760467780116
"489",1329,"183 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,29,183,2505600,"2015-07-02 14:30:00",NA,"2015-07-02 01:40:08",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-03 00:18:16",0,95.4089858209647,291.924020731485,13.8279929452121,-2.3283064e-10,19.5102704305361,18.9240207314853,0.520989645287938
"490",1364,"184 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,30,184,2592000,"2015-07-03 14:30:00",NA,"2015-07-03 01:39:55",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-04 00:18:02",0,95.4089858209647,293.491375251541,19.2497033355681,-2.3283064e-10,64.8207641293909,20.4913752515406,-0.961407902912549
"491",1399,"185 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,31,185,2678400,"2015-07-04 14:30:00",NA,"2015-07-04 01:39:39",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-05 00:17:47",0,95.4089858209647,296.044102597093,18.2818657180334,-2.3283064e-10,2.28999739280811,23.0441025970932,2.36995653031805
"492",1429,"186 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,32,186,2764800,"2015-07-05 14:30:00",NA,"2015-07-05 01:39:21",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-06 00:17:29",0,95.4089858209647,298.035362258075,18.7889416196369,-2.3283064e-10,57.5493797016419,25.035362258075,-1.37637936022186
"493",1454,"187 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,33,187,2851200,"2015-07-06 14:30:00",NA,"2015-07-06 01:39:01",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-07 00:17:08",0,95.4089858209647,298.314672439555,28.6948239323718,-2.3283064e-10,9.57767173518095,25.3146724395548,-0.529434435226449
"494",1476,"188 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,34,188,2937600,"2015-07-07 14:30:00","arrival","2015-07-07 01:38:38",-17.252047252655,"departure","2015-07-08 09:17:29",41.2542015194893,1,50.5064573030704,"2015-07-08 01:21:23",1,95.4089858209647,292.725594356036,38.4008260596649,4.14193847134598e-05,82.6234438700617,19.7255943560361,2.90171069892927
"495",1494,"189 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,35,189,3024000,"2015-07-08 14:30:00","arrival","2015-07-08 01:38:13",-27.7843948046366,NA,NA,NA,1,50.5064573030704,"2015-07-09 01:10:26",1,95.4089858209647,291.20321412398,24.5680265066514,1.54107484648922e-06,43.32425761018,18.2032141239802,-0.991698128020755
"496",1508,"190 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,"2015-06-03 14:30:00","2015-07-09 03:59:00",154,190,42.65991748,-80.9019113,135,36,190,3110400,"2015-07-09 14:30:00",NA,"2015-07-09 01:37:45",-81.87508,NA,NA,NA,0,50.5064573030704,"2015-07-10 00:15:52",0,95.4089858209647,293.439358256913,29.7668315844704,8.14260178645431e-06,13.4340041658291,20.4393582569131,2.93765595665504
"497",38,"155 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,0,155,0,"2015-06-04 05:00:00",NA,"2015-06-04 01:32:53",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-05 00:11:00",0,127.261716983016,295.947366839498,28.1158439227907,-2.3283064e-10,49.8081870553351,22.9473668394982,-0.703215276855282
"498",63,"156 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,1,156,86400,"2015-06-05 05:00:00",NA,"2015-06-05 01:33:41",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-06 00:11:49",0,127.261716983016,290.369120984822,27.3328656541337,6.18592537086099e-06,49.8218294161095,17.3691209848217,0.338207967088832
"499",103,"157 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,2,157,172800,"2015-06-06 05:00:00",NA,"2015-06-06 01:34:28",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-07 00:12:35",0,127.261716983016,291.175750759897,8.98934273483549,-2.3283064e-10,21.0006032361487,18.1757507598968,-2.5911480431641
"500",143,"158 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,3,158,259200,"2015-06-07 05:00:00",NA,"2015-06-07 01:35:13",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-08 00:13:21",0,127.261716983016,295.117166041137,37.8651408125247,0.000153454063026796,95.9503202831414,22.1171660411367,2.20895272073451
"501",183,"159 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,4,159,345600,"2015-06-08 05:00:00",NA,"2015-06-08 01:35:56",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-09 00:14:04",0,127.261716983016,291.126294631641,33.4751559597918,4.62686608856641e-05,83.2950564517663,18.1262946316414,4.0513604814979
"502",229,"160 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,5,160,432000,"2015-06-09 05:00:00",NA,"2015-06-09 01:36:38",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-10 00:14:45",0,127.261716983016,291.568091962146,21.4534120046647,-2.3283064e-10,22.7485944281833,18.5680919621456,4.0591096935316
"503",276,"161 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,6,161,518400,"2015-06-10 05:00:00",NA,"2015-06-10 01:37:17",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-11 00:15:25",0,127.261716983016,294.044961859935,26.0999437574323,-2.3283064e-10,54.012366556204,21.0449618599347,8.04749841320762
"504",325,"162 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,7,162,604800,"2015-06-11 05:00:00",NA,"2015-06-11 01:37:55",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-12 00:16:02",0,127.261716983016,292.492315016211,30.2645654403029,-2.3283064e-10,98.0331756878912,19.4923150162113,-0.965081626198985
"505",374,"163 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,8,163,691200,"2015-06-12 05:00:00",NA,"2015-06-12 01:38:30",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-13 00:16:38",0,127.261716983016,289.529962870274,39.8638836412505,2.45901034813529e-05,61.2623142699912,16.5299628702739,3.84996084225075
"506",427,"164 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,9,164,777600,"2015-06-13 05:00:00",NA,"2015-06-13 01:39:04",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-14 00:17:12",0,127.261716983016,292.973828647601,37.9800157663774,1.39601353133024e-05,53.1151814255863,19.9738286476012,-2.28486297792726
"507",480,"165 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,10,165,864000,"2015-06-14 05:00:00",NA,"2015-06-14 01:39:35",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-15 00:17:43",0,127.261716983016,295.001231422978,45.086783311498,3.50554427689326e-05,76.8800121322838,22.0012314229784,1.97927351296552
"508",533,"166 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,11,166,950400,"2015-06-15 05:00:00",NA,"2015-06-15 01:40:05",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-16 00:18:12",0,127.261716983016,294.568416299518,39.7230257688752,3.37992002138206e-05,76.87294239963,21.5684162995176,2.50596665804902
"509",586,"167 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,12,167,1036800,"2015-06-16 05:00:00",NA,"2015-06-16 01:40:32",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-17 00:18:39",0,127.261716983016,293.965787398643,15.2979404974779,-2.3283064e-10,22.9677752978539,20.9657873986429,1.68924548102929
"510",639,"168 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,13,168,1123200,"2015-06-17 05:00:00",NA,"2015-06-17 01:40:57",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-18 00:19:04",0,127.261716983016,293.874269989221,31.1125380747912,-2.3283064e-10,73.7685524764109,20.8742699892214,-1.61589023681779
"511",692,"169 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,14,169,1209600,"2015-06-18 05:00:00",NA,"2015-06-18 01:41:19",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-19 00:19:27",0,127.261716983016,293.325701296242,34.679596498572,2.70232285173513e-05,88.2607580918735,20.3257012962416,4.31438967604318
"512",745,"170 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,15,170,1296000,"2015-06-19 05:00:00",NA,"2015-06-19 01:41:40",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-20 00:19:47",0,127.261716983016,292.01395767986,15.4543375179476,-2.3283064e-10,14.9483016941747,19.0139576798604,-1.72253073740665
"513",796,"171 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,16,171,1382400,"2015-06-20 05:00:00",NA,"2015-06-20 01:41:58",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-21 00:20:05",0,127.261716983016,294.5387935503,34.4329303274714,-2.3283064e-10,30.1625352724876,21.5387935503,-2.35769132883292
"514",846,"172 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,17,172,1468800,"2015-06-21 05:00:00",NA,"2015-06-21 01:42:13",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-22 00:20:21",0,127.261716983016,294.469081005441,23.8229275419943,-2.3283064e-10,14.6642502602113,21.469081005441,5.10904829112779
"515",897,"173 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,18,173,1555200,"2015-06-22 05:00:00",NA,"2015-06-22 01:42:27",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-23 00:20:34",0,127.261716983016,296.188864906842,38.4160152680832,0.000367182122668294,92.1631025037215,23.1888649068423,-1.19577223850935
"516",946,"174 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,19,174,1641600,"2015-06-23 05:00:00",NA,"2015-06-23 01:42:38",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-24 00:20:45",0,127.261716983016,292.696289287558,14.6972674001319,-2.3283064e-10,0,19.696289287558,4.26386619793637
"517",994,"175 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,20,175,1728000,"2015-06-24 05:00:00",NA,"2015-06-24 01:42:46",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-25 00:20:54",0,127.261716983016,294.824459699521,21.8312473060048,2.59778081352218e-06,22.5023755062645,21.824459699521,3.20990110727377
"518",1043,"176 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,21,176,1814400,"2015-06-25 05:00:00",NA,"2015-06-25 01:42:52",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-26 00:21:00",0,127.261716983016,292.679611002702,30.6965233777048,6.06661890315542e-06,36.7380265818034,19.6796110027017,-1.6616034039661
"519",1089,"177 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,22,177,1900800,"2015-06-26 05:00:00",NA,"2015-06-26 01:42:56",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-27 00:21:03",0,127.261716983016,294.363028690334,18.6495141657053,-2.3283064e-10,87.285798727658,21.3630286903337,-4.68804296245551
"520",1131,"178 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,"2015-06-04 05:00:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,136,23,178,1987200,"2015-06-27 05:00:00",NA,"2015-06-27 01:42:57",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-28 00:21:05",0,127.261716983016,289.195778877183,32.521396207228,0.000354577079202522,84.7888268472465,16.1957788771828,-7.34102223421301
